surface,molecule,functional,E_ads_ML,E_ads_relaxed,E_ads_SPE,relaxed_status,SPE_status,completion_job_directory,relaxed_energy_review,SPE_energy_review,dft_contact_available,required_CONTCAR
Rh110,NH3,beef_vdw,-1.57,-0.959,-0.917,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh110,NO,pbe,-3.06,-3.169,-3.089,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_1848e5f440/pbe,False,False,True,
Rh110,NO,pbe_d3,-3.06,-3.412,-3.3,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_3701de68d2/pbe_d3,False,False,True,
Rh110,NO,r2scan,-3.06,,,potential_mismatch,reference_unavailable,,False,False,True,
Rh110,NO,beef_vdw,-3.06,-9.569,-9.519,available; energy review,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,True,True,True,
Rh110,SO2,pbe,-2.35,-2.134,-2.056,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_1848e5f440/pbe,False,False,True,
Rh110,SO2,pbe_d3,-2.35,-2.678,-2.568,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_3701de68d2/pbe_d3,False,False,True,
Rh110,SO2,r2scan,-2.35,-2.229,-2.118,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_43367cbc6c/r2scan,False,False,True,
Rh110,SO2,beef_vdw,-2.35,-2.165,-2.106,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh110,acetaldehyde,pbe,-1.57,-1.038,-0.97,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_1848e5f440/pbe,False,False,True,
Rh110,acetaldehyde,pbe_d3,-1.57,-1.494,-1.434,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_3701de68d2/pbe_d3,False,False,True,
Rh110,acetaldehyde,r2scan,-1.57,-1.161,-1.076,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_43367cbc6c/r2scan,False,False,True,
Rh110,acetaldehyde,beef_vdw,-1.57,-1.217,-1.127,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh110,acetic_acid,pbe,-1.06,,,potential_mismatch,reference_unavailable,,False,False,True,
Rh110,acetic_acid,pbe_d3,-1.06,,,potential_mismatch,reference_unavailable,,False,False,True,
Rh110,acetic_acid,r2scan,-1.06,-0.819,-0.681,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_43367cbc6c/r2scan,False,False,True,
Rh110,acetic_acid,beef_vdw,-1.06,-0.869,-0.827,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh110,ethane,pbe,-0.62,-0.036,0.045,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_1848e5f440/pbe,False,False,True,
Rh110,ethane,pbe_d3,-0.62,-0.351,-0.328,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_3701de68d2/pbe_d3,False,False,True,
Rh110,ethane,r2scan,-0.62,-0.133,-0.055,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_43367cbc6c/r2scan,False,False,True,
Rh110,ethane,beef_vdw,-0.62,-0.337,-0.243,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh110,ethanol,pbe,-1.03,-0.639,-0.512,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_1848e5f440/pbe,False,False,True,
Rh110,ethanol,pbe_d3,-1.03,-1.161,-0.976,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_3701de68d2/pbe_d3,False,False,True,
Rh110,ethanol,r2scan,-1.03,-0.673,-0.55,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_43367cbc6c/r2scan,False,False,True,
Rh110,ethanol,beef_vdw,-1.03,-0.812,-0.768,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh110,ethene,pbe,-1.99,-1.224,-1.165,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_1848e5f440/pbe,False,False,True,
Rh110,ethene,pbe_d3,-1.99,-1.625,-1.565,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_3701de68d2/pbe_d3,False,False,True,
Rh110,ethene,r2scan,-1.99,-1.294,-1.192,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_43367cbc6c/r2scan,False,False,True,
Rh110,ethene,beef_vdw,-1.99,-1.336,-1.259,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh110,formaldehyde,pbe,-2.08,-1.65,-1.549,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_1848e5f440/pbe,False,False,True,
Rh110,formaldehyde,pbe_d3,-2.08,-2.036,-1.9,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_3701de68d2/pbe_d3,False,False,True,
Rh110,formaldehyde,r2scan,-2.08,-1.782,-1.535,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_43367cbc6c/r2scan,False,False,True,
Rh110,formaldehyde,beef_vdw,-2.08,-1.479,-1.401,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh110,formic_acid,pbe,-1.06,-0.801,-0.51,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_1848e5f440/pbe,False,False,True,
Rh110,formic_acid,pbe_d3,-1.06,-1.209,-0.851,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_3701de68d2/pbe_d3,False,False,True,
Rh110,formic_acid,r2scan,-1.06,,-0.487,potential_mismatch,available,,False,False,True,
Rh110,formic_acid,beef_vdw,-1.06,-0.794,-0.592,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh110,methane,pbe,-0.71,-0.151,-0.006,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_1848e5f440/pbe,False,False,True,
Rh110,methane,pbe_d3,-0.71,-0.455,-0.263,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_3701de68d2/pbe_d3,False,False,True,
Rh110,methane,r2scan,-0.71,-0.116,0.008,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_43367cbc6c/r2scan,False,False,True,
Rh110,methane,beef_vdw,-0.71,-0.213,-0.094,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh110,methanol,pbe,-0.96,-0.621,-0.493,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_1848e5f440/pbe,False,False,True,
Rh110,methanol,pbe_d3,-0.96,-1.008,-0.834,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_3701de68d2/pbe_d3,False,False,True,
Rh110,methanol,r2scan,-0.96,-0.61,-0.489,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_43367cbc6c/r2scan,False,False,True,
Rh110,methanol,beef_vdw,-0.96,-0.679,-0.63,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh110_a6be9fa2b9/beef_vdw,False,False,True,
Rh111,CH3,pbe,-2.58,-1.754,-1.66,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,CH3,pbe_d3,-2.58,-2.011,-1.667,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,CH3,r2scan,-2.58,,-2.301,potential_mismatch,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c2d1f56f12/r2scan,False,True,True,
Rh111,CH3,beef_vdw,-2.58,-1.854,-1.8,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,CO,pbe,-2.59,-2.024,-1.884,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,CO,pbe_d3,-2.59,-2.245,-1.835,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,CO,r2scan,-2.59,,-2.642,potential_mismatch,available; energy review,,False,True,True,
Rh111,CO,beef_vdw,-2.59,-1.93,-1.847,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,CO2,pbe,-0.46,-0.023,0.12,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,CO2,pbe_d3,-0.46,,,potential_mismatch,reference_unavailable,,False,False,True,
Rh111,CO2,r2scan,-0.46,,-0.678,potential_mismatch,available; energy review,,False,True,True,
Rh111,CO2,beef_vdw,-0.46,-0.266,-0.196,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,DME,pbe,-0.63,-0.25,-0.146,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,DME,pbe_d3,-0.63,-0.754,-0.407,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/dme_references_davidson_20260915/molecule/DME/PBE_D3,False,False,True,
Rh111,DME,r2scan,-0.63,-1.41,-1.123,available; energy review,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c2d1f56f12/r2scan,True,True,True,
Rh111,DME,beef_vdw,-0.63,-0.645,-0.584,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,H2O,pbe,-0.86,-0.345,-0.233,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,H2O,pbe_d3,-0.86,-0.556,-0.196,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,H2O,r2scan,-0.86,,-1.072,potential_mismatch,available; energy review,,False,True,True,
Rh111,H2O,beef_vdw,-0.86,-0.453,-0.363,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,H2S,pbe,-1.12,-0.786,-0.654,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,H2S,pbe_d3,-1.12,-1.166,-0.782,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,H2S,r2scan,-1.12,,-1.476,potential_mismatch,available; energy review,,False,True,True,
Rh111,H2S,beef_vdw,-1.12,-0.924,-0.835,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,N2,pbe,-0.72,-0.539,-0.411,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,N2,pbe_d3,-0.72,-0.777,-0.396,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,N2,r2scan,-0.72,,-1.2,potential_mismatch,available; energy review,,False,True,True,
Rh111,N2,beef_vdw,-0.72,-0.571,-0.502,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,NH3,pbe,-1.53,-0.916,-0.805,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,NH3,pbe_d3,-1.53,-1.192,-0.825,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,NH3,r2scan,-1.53,,-1.627,potential_mismatch,available; energy review,,False,True,True,
Rh111,NH3,beef_vdw,-1.53,-1.003,-0.932,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,NO,pbe,-2.83,-2.868,-2.728,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,NO,pbe_d3,-2.83,-3.101,-2.688,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,NO,r2scan,-2.83,,,potential_mismatch,reference_unavailable,,False,False,True,
Rh111,NO,beef_vdw,-2.83,-9.44,-9.355,available; energy review,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,True,True,True,
Rh111,SO2,pbe,-1.84,-1.509,-1.394,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,SO2,pbe_d3,-1.84,-2.01,-1.635,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,SO2,r2scan,-1.84,,-2.519,potential_mismatch,available; energy review,,False,True,True,
Rh111,SO2,beef_vdw,-1.84,-1.667,-1.598,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,acetaldehyde,pbe,-0.82,-0.318,-0.201,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,acetaldehyde,pbe_d3,-0.82,-0.713,-0.338,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,acetaldehyde,r2scan,-0.82,-1.34,-1.107,available; energy review,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c2d1f56f12/r2scan,True,True,True,
Rh111,acetaldehyde,beef_vdw,-0.82,-0.601,-0.521,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,acetic_acid,pbe,-0.95,,,potential_mismatch,reference_unavailable,,False,False,True,
Rh111,acetic_acid,pbe_d3,-0.95,,,potential_mismatch,reference_unavailable,,False,False,True,
Rh111,acetic_acid,r2scan,-0.95,-1.57,-1.283,available; energy review,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c2d1f56f12/r2scan,True,True,True,
Rh111,acetic_acid,beef_vdw,-0.95,-0.727,-0.658,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,ethane,pbe,-0.52,-0.016,0.16,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,ethane,pbe_d3,-0.52,-0.374,0.002,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,ethane,r2scan,-0.52,-0.82,-0.687,available; energy review,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c2d1f56f12/r2scan,True,True,True,
Rh111,ethane,beef_vdw,-0.52,-0.315,-0.202,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,ethanol,pbe,-0.81,-0.361,-0.243,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,ethanol,pbe_d3,-0.81,-0.845,-0.47,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,ethanol,r2scan,-0.81,-1.48,-1.172,available; energy review,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c2d1f56f12/r2scan,True,True,True,
Rh111,ethanol,beef_vdw,-0.81,-0.703,-0.613,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,ethene,pbe,-1.54,-0.917,-0.767,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,ethene,pbe_d3,-1.54,-1.327,-0.916,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,ethene,r2scan,-1.54,-2.0,-1.7,available; energy review,available; energy review,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c2d1f56f12/r2scan,True,True,True,
Rh111,ethene,beef_vdw,-1.54,-1.106,-0.98,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,formaldehyde,pbe,-1.23,-0.868,-0.555,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,formaldehyde,pbe_d3,-1.23,-0.985,-0.607,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,formaldehyde,r2scan,-1.23,,-1.495,potential_mismatch,available; energy review,,False,True,True,
Rh111,formaldehyde,beef_vdw,-1.23,-0.966,-0.694,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,formic_acid,pbe,-0.91,-0.423,-0.286,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
Rh111,formic_acid,pbe_d3,-0.91,-0.781,-0.38,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_c0cecc3821/pbe_d3,False,False,True,
Rh111,formic_acid,r2scan,-0.91,,-1.169,potential_mismatch,available; energy review,,False,True,True,
Rh111,formic_acid,beef_vdw,-0.91,-0.634,-0.521,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_f89b45c425/beef_vdw,False,False,True,
Rh111,methane,pbe,-0.63,0.031,0.122,available,available,/pscratch/sd/j/jcho5/VASP/completion_runs/matched_potential_slabs_20260915/slab/Rh111_1b3afe61af/pbe,False,False,True,
